week_start,week_end,snow_km2,snow_pct,altitude_class
2024-12-27,2025-01-03,203.79504243232233,8.789701087431236,1200–1800 m
2025-01-03,2025-01-10,54.14629710625,2.335335349058996,1200–1800 m
2025-01-10,2025-01-17,6.8313361953125,0.2946362309303326,1200–1800 m
2025-01-17,2025-01-24,2.0721607265625,0.0893725047195259,1200–1800 m
2025-01-24,2025-01-31,1.4148585598958332,0.0610229948385898,1200–1800 m
2025-01-31,2025-02-07,0.0,0.0,1200–1800 m
2025-02-07,2025-02-14,1197.9560478971607,51.66796724406713,1200–1800 m
2025-02-14,2025-02-21,454.9606315692095,19.622498713972828,1200–1800 m
2025-02-21,2025-02-28,353.76834768147984,15.258065128582729,1200–1800 m
2025-02-28,2025-03-07,352.78954261268376,15.215849165549985,1200–1800 m
2025-03-07,2025-03-14,49.68435756640625,2.142891438955338,1200–1800 m
2025-03-14,2025-03-21,1.2351794921875,0.0532734182150611,1200–1800 m
2025-03-21,2025-03-28,163.73064274175857,7.061719418572075,1200–1800 m
2025-03-28,2025-04-04,0.0,0.0,1200–1800 m
2025-04-04,2025-04-11,0.0,0.0,1200–1800 m
2025-04-11,2025-04-18,0.068629109375,0.0029599805280013,1200–1800 m
2025-04-18,2025-04-25,0.0,0.0,1200–1800 m
2025-04-25,2025-05-02,0.0,0.0,1200–1800 m
2025-05-02,2025-05-09,0.0,0.0,1200–1800 m
2025-05-09,2025-05-16,0.0,0.0,1200–1800 m
2025-05-16,2025-05-23,0.0,0.0,1200–1800 m
2025-05-23,2025-05-30,0.0,0.0,1200–1800 m
2016-10-01,2016-10-08,0.0,0.0,Above 1200 m
2016-10-08,2016-10-15,0.0,0.0,Above 1200 m
2016-10-15,2016-10-22,0.0,0.0,Above 1200 m
2016-10-22,2016-10-29,0.0,0.0,Above 1200 m
2016-10-29,2016-11-05,0.0,0.0,Above 1200 m
2016-11-05,2016-11-12,0.0,0.0,Above 1200 m
2016-11-12,2016-11-19,0.0,0.0,Above 1200 m
2016-11-19,2016-11-26,0.0,0.0,Above 1200 m
2016-11-26,2016-12-03,0.0,0.0,Above 1200 m
2016-12-03,2016-12-10,0.0,0.0,Above 1200 m
2016-12-10,2016-12-17,0.0,0.0,Above 1200 m
2016-12-17,2016-12-24,0.0,0.0,Above 1200 m
2016-12-24,2016-12-31,0.0,0.0,Above 1200 m
2016-12-31,2017-01-07,0.0,0.0,Above 1200 m
2017-01-07,2017-01-14,159.3970020741422,4.422728715292705,Above 1200 m
2017-01-14,2017-01-21,0.0,0.0,Above 1200 m
2017-01-21,2017-01-28,0.0,0.0,Above 1200 m
2017-01-28,2017-02-04,0.0,0.0,Above 1200 m
2017-02-04,2017-02-11,1.0328662488357845,0.028658551656184,Above 1200 m
2017-02-11,2017-02-18,0.0,0.0,Above 1200 m
2017-02-18,2017-02-25,0.0,0.0,Above 1200 m
2017-02-25,2017-03-04,0.0,0.0,Above 1200 m
2017-03-04,2017-03-11,0.0,0.0,Above 1200 m
2017-03-11,2017-03-18,0.0,0.0,Above 1200 m
2017-03-18,2017-03-25,0.0,0.0,Above 1200 m
2017-03-25,2017-04-01,0.0,0.0,Above 1200 m
2017-04-01,2017-04-08,185.7815950509385,5.154812101312156,Above 1200 m
2017-04-08,2017-04-15,3.192534340931372,0.0885820506061185,Above 1200 m
2017-04-15,2017-04-22,75.10037694856005,2.083781936533579,Above 1200 m
2017-04-22,2017-04-29,0.0,0.0,Above 1200 m
2017-04-29,2017-05-06,38.9401080078125,1.08045654323313,Above 1200 m
2017-05-06,2017-05-13,18.1396550234375,0.50331419106831,Above 1200 m
2017-05-13,2017-05-20,5.3156121224979564,0.1474902919604125,Above 1200 m
2017-05-20,2017-05-27,12.328888054687502,0.3420850236677143,Above 1200 m
2017-05-27,2017-06-03,0.4440759266850489,0.0123216078543725,Above 1200 m
2017-06-03,2017-06-10,0.0,0.0,Above 1200 m
2017-06-10,2017-06-17,0.0,0.0,Above 1200 m
2017-06-17,2017-06-24,1.052419187397876,0.0292010796944886,Above 1200 m
2017-06-24,2017-07-01,0.0,0.0,Above 1200 m
2017-07-01,2017-07-08,0.0,0.0,Above 1200 m
2017-07-08,2017-07-15,0.0,0.0,Above 1200 m
2017-07-15,2017-07-22,1.2491102877553106,0.0346585937397573,Above 1200 m
2017-07-22,2017-07-29,0.0,0.0,Above 1200 m
2017-07-29,2017-08-05,0.0,0.0,Above 1200 m
2017-08-05,2017-08-12,0.0,0.0,Above 1200 m
2017-08-12,2017-08-19,0.0,0.0,Above 1200 m
2017-08-19,2017-08-26,0.0,0.0,Above 1200 m
2017-08-26,2017-09-02,0.5478951640216502,0.0152022412175696,Above 1200 m
2017-09-02,2017-09-09,0.0,0.0,Above 1200 m
2017-09-09,2017-09-16,0.0,0.0,Above 1200 m
2017-09-16,2017-09-23,0.0,0.0,Above 1200 m
2017-09-23,2017-09-30,0.0,0.0,Above 1200 m
2017-09-30,2017-10-07,0.0,0.0,Above 1200 m
2017-10-07,2017-10-14,0.0,0.0,Above 1200 m
2017-10-14,2017-10-21,0.0,0.0,Above 1200 m
2017-10-21,2017-10-28,0.0,0.0,Above 1200 m
2017-10-28,2017-11-04,0.0,0.0,Above 1200 m
2017-11-04,2017-11-11,0.0,0.0,Above 1200 m
2017-11-11,2017-11-18,0.0,0.0,Above 1200 m
2017-11-18,2017-11-25,0.0,0.0,Above 1200 m
2017-11-25,2017-12-02,183.0967674842167,5.080317199774253,Above 1200 m
2017-12-02,2017-12-09,851.2037701760387,23.618031129417897,Above 1200 m
2017-12-09,2017-12-16,0.0,0.0,Above 1200 m
2017-12-16,2017-12-23,299.8585855044577,8.320063485389458,Above 1200 m
2017-12-23,2017-12-30,7.526519299754902,0.2088355025507144,Above 1200 m
2017-12-30,2018-01-06,0.0,0.0,Above 1200 m
2018-01-06,2018-01-13,335.56608572147667,9.310826075062712,Above 1200 m
2018-01-13,2018-01-20,713.1606410686582,19.78780030256653,Above 1200 m
2018-01-20,2018-01-27,376.03170079577205,10.433610289585278,Above 1200 m
2018-01-27,2018-02-03,1330.3111388730958,36.911643240511346,Above 1200 m
2018-02-03,2018-02-10,0.0,0.0,Above 1200 m
2018-02-10,2018-02-17,0.0,0.0,Above 1200 m
2018-02-17,2018-02-24,0.2172887110294117,0.0060290282080193,Above 1200 m
2018-02-24,2018-03-03,359.14371119917286,9.965025588740644,Above 1200 m
2018-03-03,2018-03-10,247.28447756334245,6.861309469652616,Above 1200 m
2018-03-10,2018-03-17,188.40291618141848,5.22754491362932,Above 1200 m
2018-03-17,2018-03-24,143.2523639999606,3.9747695097897178,Above 1200 m
2018-03-24,2018-03-31,77.07489738325674,2.138568213011999,Above 1200 m
2018-03-31,2018-04-07,56.07339934866205,1.555847539391293,Above 1200 m
2018-04-07,2018-04-14,7.540925486979167,0.2092352256137931,Above 1200 m
2018-04-14,2018-04-21,7.321780260416667,0.2031546853669541,Above 1200 m
2018-04-21,2018-04-28,6.800277856770834,0.1886847541531553,Above 1200 m
2018-04-28,2018-05-05,6.731410656250001,0.1867739218205394,Above 1200 m
2018-05-05,2018-05-12,3.670355053255209,0.1018399623463486,Above 1200 m
2018-05-12,2018-05-19,0.2747337552083333,0.0076229342610528,Above 1200 m
2018-05-19,2018-05-26,0.0,0.0,Above 1200 m
2018-05-26,2018-06-02,1.7131126540134802,0.047533093024626,Above 1200 m
2018-06-02,2018-06-09,0.0,0.0,Above 1200 m
2018-06-09,2018-06-16,0.0,0.0,Above 1200 m
2018-06-16,2018-06-23,0.205518359375,0.0057024406839525,Above 1200 m
2018-06-23,2018-06-30,0.0,0.0,Above 1200 m
2018-06-30,2018-07-07,0.0,0.0,Above 1200 m
2018-07-07,2018-07-14,0.0,0.0,Above 1200 m
2018-07-14,2018-07-21,0.0,0.0,Above 1200 m
2018-07-21,2018-07-28,0.0,0.0,Above 1200 m
2018-07-28,2018-08-04,0.0,0.0,Above 1200 m
2018-08-04,2018-08-11,0.0,0.0,Above 1200 m
2018-08-11,2018-08-18,0.0,0.0,Above 1200 m
2018-08-18,2018-08-25,0.0,0.0,Above 1200 m
2018-08-25,2018-09-01,0.0,0.0,Above 1200 m
2018-09-01,2018-09-08,0.0,0.0,Above 1200 m
2018-09-08,2018-09-15,0.41337059375,0.0114696385204618,Above 1200 m
2018-09-15,2018-09-22,0.0,0.0,Above 1200 m
2018-09-22,2018-09-29,0.0,0.0,Above 1200 m
2018-09-29,2018-10-06,0.0,0.0,Above 1200 m
2018-10-06,2018-10-13,0.824166125,0.0228678277494425,Above 1200 m
2018-10-13,2018-10-20,2.1461792252604166,0.0595492284309637,Above 1200 m
2018-10-20,2018-10-27,0.0,0.0,Above 1200 m
2018-10-27,2018-11-03,24.00487124321057,0.6660541413750604,Above 1200 m
2018-11-03,2018-11-10,3.165671616651348,0.0878367006905098,Above 1200 m
2018-11-10,2018-11-17,62.362844523023895,1.730358411076136,Above 1200 m
2018-11-17,2018-11-24,254.0509777075061,7.049057006307695,Above 1200 m
2018-11-24,2018-12-01,99.4772943763021,2.7601591035761928,Above 1200 m
2018-12-01,2018-12-08,0.0,0.0,Above 1200 m
2018-12-08,2018-12-15,330.67503965672483,9.175116057955016,Above 1200 m
2018-12-15,2018-12-22,194.9660584774816,5.409649956494862,Above 1200 m
2018-12-22,2018-12-29,589.3982718957261,16.35381235491881,Above 1200 m
2018-12-29,2019-01-05,1258.127962587699,34.90880377449701,Above 1200 m
2019-01-05,2019-01-12,2463.959790225835,68.36656634539176,Above 1200 m
2019-01-12,2019-01-19,1241.7387560242134,34.45405861902994,Above 1200 m
2019-01-19,2019-01-26,3111.975422832766,86.34681257960982,Above 1200 m
2019-01-26,2019-02-02,2180.8798165948974,60.512052698268725,Above 1200 m
2019-02-02,2019-02-09,1501.778780985034,41.66929146879646,Above 1200 m
2019-02-09,2019-02-16,992.1354619869786,27.528409820085496,Above 1200 m
2019-02-16,2019-02-23,1443.1357769280326,40.04214607321815,Above 1200 m
2019-02-23,2019-03-02,1296.3085972468448,35.96818749613413,Above 1200 m
2019-03-02,2019-03-09,427.3097488834712,11.856403019627578,Above 1200 m
2019-03-09,2019-03-16,1077.6824169264703,29.902049030318288,Above 1200 m
2019-03-16,2019-03-23,1130.2206989989795,31.35980899914226,Above 1200 m
2019-03-23,2019-03-30,0.0,0.0,Above 1200 m
2019-03-30,2019-04-06,4.177867560355392,0.1159217211580866,Above 1200 m
2019-04-06,2019-04-13,453.0953440732076,12.57186623915234,Above 1200 m
2019-04-13,2019-04-20,0.0,0.0,Above 1200 m
2019-04-20,2019-04-27,361.1741204644301,10.02136259159765,Above 1200 m
2019-04-27,2019-05-04,283.22858066100906,7.858636990540038,Above 1200 m
2019-05-04,2019-05-11,107.06906410580066,2.9708050852799484,Above 1200 m
2019-05-11,2019-05-18,125.6178219376497,3.485470498232764,Above 1200 m
2019-05-18,2019-05-25,62.88612941292381,1.7448778002661698,Above 1200 m
2019-05-25,2019-06-01,35.44266546696465,0.9834143193881728,Above 1200 m
2019-06-01,2019-06-08,10.030632979166668,0.2783162037695506,Above 1200 m
2019-06-08,2019-06-15,7.4903001328125,0.2078305429366958,Above 1200 m
2019-06-15,2019-06-22,1.2216794924479168,0.0338974817708327,Above 1200 m
2019-06-22,2019-06-29,0.0,0.0,Above 1200 m
2019-06-29,2019-07-06,0.0,0.0,Above 1200 m
2019-07-06,2019-07-13,0.0,0.0,Above 1200 m
2019-07-13,2019-07-20,0.0,0.0,Above 1200 m
2019-07-20,2019-07-27,0.0,0.0,Above 1200 m
2019-07-27,2019-08-03,0.0,0.0,Above 1200 m
2019-08-03,2019-08-10,0.0,0.0,Above 1200 m
2019-08-10,2019-08-17,0.0,0.0,Above 1200 m
2019-08-17,2019-08-24,0.0,0.0,Above 1200 m
2019-08-24,2019-08-31,0.0,0.0,Above 1200 m
2019-08-31,2019-09-07,0.0,0.0,Above 1200 m
2019-09-07,2019-09-14,0.0,0.0,Above 1200 m
2019-09-14,2019-09-21,0.0,0.0,Above 1200 m
2019-09-21,2019-09-28,0.0,0.0,Above 1200 m
2019-09-28,2019-10-05,0.0,0.0,Above 1200 m
2019-10-05,2019-10-12,0.0,0.0,Above 1200 m
2019-10-12,2019-10-19,0.0,0.0,Above 1200 m
2019-10-19,2019-10-26,0.1528232459558823,0.0042403291746913,Above 1200 m
2019-10-26,2019-11-02,141.86960255723042,3.9364025476788633,Above 1200 m
2019-11-02,2019-11-09,113.5398272892378,3.1503469196234493,Above 1200 m
2019-11-09,2019-11-16,0.0,0.0,Above 1200 m
2019-11-16,2019-11-23,43.67400330761847,1.211806157122998,Above 1200 m
2019-11-23,2019-11-30,0.8240688125,0.0228651276560749,Above 1200 m
2019-11-30,2019-12-07,94.25532954784006,2.6152672078908212,Above 1200 m
2019-12-07,2019-12-14,169.96485772011846,4.7159510345103985,Above 1200 m
2019-12-14,2019-12-21,289.83177001516543,8.041853204076842,Above 1200 m
2019-12-21,2019-12-28,223.3628836050092,6.197565991805513,Above 1200 m
2019-12-28,2020-01-04,890.6036952260112,24.71124604332098,Above 1200 m
2020-01-04,2020-01-11,1713.1236504775216,47.53339813938137,Above 1200 m
2020-01-11,2020-01-18,2194.1599266036446,60.88053092002733,Above 1200 m
2020-01-18,2020-01-25,1645.4656746465687,45.65611770981,Above 1200 m
2020-01-25,2020-02-01,2825.050770312315,78.38562207216651,Above 1200 m
2020-02-01,2020-02-08,1462.0803807247396,40.5677948753993,Above 1200 m
2020-02-08,2020-02-15,399.266926768321,11.078309372867333,Above 1200 m
2020-02-15,2020-02-22,1446.0459326828038,40.122893071311715,Above 1200 m
2020-02-22,2020-02-29,798.639983586448,22.159563496343047,Above 1200 m
2020-02-29,2020-03-07,1542.8406158753833,42.80861877049617,Above 1200 m
2020-03-07,2020-03-14,627.2568210019762,17.404259289759207,Above 1200 m
2020-03-14,2020-03-21,490.2551337685967,13.602924959212777,Above 1200 m
2020-03-21,2020-03-28,840.1945736052277,23.31256308941436,Above 1200 m
2020-03-28,2020-04-04,0.0,0.0,Above 1200 m
2020-04-04,2020-04-11,176.43843720052084,4.895571011587432,Above 1200 m
2020-04-11,2020-04-18,160.39879387380515,4.450525055885443,Above 1200 m
2020-04-18,2020-04-25,81.72633695248162,2.2676299587322273,Above 1200 m
2020-04-25,2020-05-02,204.20577038204257,5.666020770434798,Above 1200 m
2020-05-02,2020-05-09,14.225291070955882,0.394703805493464,Above 1200 m
2020-05-09,2020-05-16,69.4815112498697,1.9278773815569936,Above 1200 m
2020-05-16,2020-05-23,15.699634842447914,0.4356118680639115,Above 1200 m
2020-05-23,2020-05-30,97.364897109375,2.701547210447872,Above 1200 m
2020-05-30,2020-06-06,8.775226808407735,0.2434829205300793,Above 1200 m
2020-06-06,2020-06-13,1.30509366015625,0.0362119433352621,Above 1200 m
2020-06-13,2020-06-20,0.1692649090401785,0.0046965298215282,Above 1200 m
2020-06-20,2020-06-27,0.0,0.0,Above 1200 m
2020-06-27,2020-07-04,0.0,0.0,Above 1200 m
2020-07-04,2020-07-11,0.0,0.0,Above 1200 m
2020-07-11,2020-07-18,0.0,0.0,Above 1200 m
2020-07-18,2020-07-25,0.0,0.0,Above 1200 m
2020-07-25,2020-08-01,0.0,0.0,Above 1200 m
2020-08-01,2020-08-08,0.0,0.0,Above 1200 m
2020-08-08,2020-08-15,0.0,0.0,Above 1200 m
2020-08-15,2020-08-22,0.0,0.0,Above 1200 m
2020-08-22,2020-08-29,0.0,0.0,Above 1200 m
2020-08-29,2020-09-05,0.0,0.0,Above 1200 m
2020-09-05,2020-09-12,0.0,0.0,Above 1200 m
2020-09-12,2020-09-19,0.0,0.0,Above 1200 m
2020-09-19,2020-09-26,0.0,0.0,Above 1200 m
2020-09-26,2020-10-03,0.0,0.0,Above 1200 m
2020-10-03,2020-10-10,0.0,0.0,Above 1200 m
2020-10-10,2020-10-17,0.0,0.0,Above 1200 m
2020-10-17,2020-10-24,0.0,0.0,Above 1200 m
2020-10-24,2020-10-31,0.0,0.0,Above 1200 m
2020-10-31,2020-11-07,6.70102772317708,0.1859308979944456,Above 1200 m
2020-11-07,2020-11-14,44.36491397135417,1.2309765956660297,Above 1200 m
2020-11-14,2020-11-21,129.94645806596202,3.605575538187251,Above 1200 m
2020-11-21,2020-11-28,87.35810317748161,2.423892459764319,Above 1200 m
2020-11-28,2020-12-05,4.9450016450980385,0.1372071023191008,Above 1200 m
2020-12-05,2020-12-12,138.90409799378318,3.8541198069909983,Above 1200 m
2020-12-12,2020-12-19,0.0,0.0,Above 1200 m
2020-12-19,2020-12-26,227.41685015586705,6.310049878214966,Above 1200 m
2020-12-26,2021-01-02,249.30330181176055,6.917325027401028,Above 1200 m
2021-01-02,2021-01-09,183.79752277669525,5.099760793531409,Above 1200 m
2021-01-09,2021-01-16,508.36986748716265,14.105547668200218,Above 1200 m
2021-01-16,2021-01-23,273.4093094557905,7.586185362482649,Above 1200 m
2021-01-23,2021-01-30,1796.7798754788755,49.85457597655537,Above 1200 m
