year,week_of_year,week_start,modis_snow_above_1200,modis_snow_1200_1800,modis_snow_above_1800,modis_snow_above_1200_zscore,modis_snow_1200_1800_zscore,modis_snow_above_1800_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,target_modis_next_week,split
2000,48,2000-11-30,209.700589340449,0.372649403513488,209.327939936936,-0.1669338519205262,-0.37365705351469414,0.04123188194021283,-0.356077009571163,-0.3711402483266073,-0.29969517820539887,-0.2260599172052174,train
2000,49,2000-12-07,146.977608212844,19.9396936330027,127.037914579841,-0.28518598248990845,-0.3010949002449863,-0.23652976944167392,-0.2260599172052174,-0.3373759768798402,-0.09764894375073055,0.1695115083228716,train
2000,50,2000-12-14,629.33647984917,86.6847859720369,542.651693877134,0.6242089991356518,-0.053578332923758874,1.1663324750858741,0.1695115083228716,-0.17733661658437258,0.4649013528221001,1.200997052058045,train
2000,51,2000-12-21,1241.21325507315,444.503183506615,796.710071566535,1.7777851049804387,1.2733504101254962,2.023880813759789,1.200997052058045,0.6098860386008687,1.5951066444228315,1.3319934375378972,train
2000,52,2000-12-28,768.30198980954,144.170047634883,624.131942174658,0.886201770095356,0.1595992077720535,1.4413608059669887,1.3319934375378972,0.7164748089487749,1.7326208098633888,0.5992306972801056,train
2001,1,2001-01-04,463.873120787201,36.8998850840189,426.973235703182,0.31225962446485556,-0.23819996337467947,0.7758715482326404,0.5992306972801056,-0.039300377801312986,1.1086161770998149,0.16967222228227943,train
2001,2,2001-01-11,312.611458218094,22.6994678127931,289.911990405301,0.027084820099703526,-0.29086059225880967,0.3132351877601267,0.16967222228227943,-0.26453027781674454,0.5445533679963838,0.20237849198469968,train
2001,3,2001-01-18,498.569066262714,69.6773323720465,428.891733890667,0.37767216386969604,-0.11664853608658803,0.7823472446784313,0.20237849198469968,-0.20375456417269885,0.5477912162192793,1.1797013609307276,train
2001,4,2001-01-25,1349.38946076768,441.571664647781,907.817796119906,1.9817305579917595,1.262479206572577,2.398913691916112,1.1797013609307276,0.5729153352429944,1.5906304682972718,1.8217344161133786,train
2001,5,2001-02-01,1179.66000322291,334.765323385257,844.89467983766,1.661738274234998,0.8664000638072161,2.1865230818414703,1.8217344161133786,1.0644396351898966,2.292718386878791,1.7731658851688201,train
2001,6,2001-02-08,1297.86627830724,378.011046973197,919.855231334058,1.8845934961026427,1.0267719005774465,2.439544836079407,1.7731658851688201,0.9465859821923314,2.313033958960439,1.1677966394319728,train
2001,7,2001-02-15,537.463307184419,118.145441881155,419.317865303264,0.450999782761303,0.06308992362377379,0.7500316203070633,1.1677966394319728,0.5449309121006102,1.5947882281932355,1.2297069066406952,train
2001,8,2001-02-22,1363.54283741937,406.394762468752,957.148074950623,2.0084140305200875,1.1320296743115232,2.565423055009503,1.2297069066406952,0.5975597989676485,1.6577273376582835,1.4355861054103696,train
2001,9,2001-03-01,755.867103155267,106.278511287127,649.588591868143,0.8627581803006515,0.01908276411078472,1.527287150342613,1.4355861054103696,0.575556219211154,2.0463551026760585,0.5396496586707802,train
2001,10,2001-03-08,413.102374828146,34.0579070995304,379.044467728616,0.21654113704090885,-0.24873911480097405,0.6140928431764153,0.5396496586707802,-0.11482817534509467,1.0706899967595145,0.054538312583591396,train
2001,11,2001-03-15,241.244158792147,5.93198370379599,235.312175088351,-0.10746451187372606,-0.35304089591605753,0.12893903762806833,0.054538312583591396,-0.3008900053585158,0.37151594040224206,-0.1366033755958034,train
2001,12,2001-03-22,210.332641333316,1.10155336335917,209.231087969957,-0.16574223931788076,-0.3709539962602158,0.04090496792881317,-0.1366033755958034,-0.36199744608813667,0.08492200277844097,-0.2785918328990934,train
2001,13,2001-03-29,90.6178777282873,2.7607197806723,87.857157947615,-0.39144142648030594,-0.36480116671370794,-0.3687804476658311,-0.2785918328990934,-0.36787758148696187,-0.16393773986850874,-0.4347017033853616,train
2001,14,2001-04-05,44.7258752954224,0.0361675360730387,44.6897077593494,-0.4779619802904173,-0.37490485816783103,-0.5144878064642593,-0.4347017033853616,-0.3698530124407695,-0.44163412706504496,-0.4934941599456778,train
2001,15,2001-04-12,28.2488003083318,0.0,28.2488003083318,-0.5090263396009381,-0.37503898135297536,-0.5699824254535544,-0.4934941599456778,-0.3749719197604032,-0.5422351159589066,-0.5187660670059732,train
2001,16,2001-04-19,17.9165596075084,0.0,17.9165596075084,-0.5285057944110081,-0.37503898135297536,-0.604857858133056,-0.5187660670059732,-0.37503898135297536,-0.5874201417933049,-0.532698979415865,train
2001,17,2001-04-26,13.4682834934494,1.86653000600819,11.6017534874412,-0.5368921644207215,-0.3681171675731324,-0.626172847020893,-0.532698979415865,-0.3715780744630539,-0.6155153525769743,-0.5441693142837851,train
2001,18,2001-05-03,5.74843047556453,0.372366659115168,5.37606381644936,-0.5514464641468484,-0.37365810204006805,-0.6471870323550425,-0.5441693142837851,-0.37088763480660025,-0.6366799396879675,-0.5434944167001913,train
2001,19,2001-05-10,14.1842382622133,0.5179312897266,13.6663069724867,-0.5355423692535339,-0.37311829219892934,-0.6192041557015748,-0.5434944167001913,-0.37338819711949867,-0.6331955940283085,-0.5483726218812048,train
2001,20,2001-05-17,0.573461195399609,0.0,0.573461195399609,-0.5612028745088756,-0.37503898135297536,-0.6633977313937778,-0.5483726218812048,-0.3740786367759523,-0.6413009435476761,-0.5617343902228205,train
